,shots,val_acc,val_conf,test_acc,test_conf,val_acc_me1,val_conf_me1,test_acc_me1,test_conf_me1,val_acc_me2,val_conf_me2,test_acc_me2,test_conf_me2,val_acc_me3,val_conf_me3,test_acc_me3,test_conf_me3,val_acc_me4,val_conf_me4,test_acc_me4,test_conf_me4,val_acc_me5,val_conf_me5,test_acc_me5,test_conf_me5,val_acc_me6,val_conf_me6,test_acc_me6,test_conf_me6,val_acc_me7,val_conf_me7,test_acc_me7,test_conf_me7,val_acc_me8,val_conf_me8,test_acc_me8,test_conf_me8,val_acc_me9,val_conf_me9,test_acc_me9,test_conf_me9,val_acc_med,val_conf_med,test_acc_med,test_conf_med,val_acc_maj,val_conf_maj,test_acc_maj,test_conf_maj,val_acc_lin,val_conf_lin,test_acc_lin,test_conf_lin,val_nld,val_conf_nld,test_nld,test_conf_nld,val_mse,val_conf_mse,test_mse,test_conf_mse,val_svm,val_conf_svm,test_svm,test_conf_svm,val_mvm,val_conf_mvm,test_mvm,test_conf_mvm
0,5,0.3792534,0.0058549876645111465,0.41436005,0.006341834698218918,0.3788667,0.005871189792819753,0.41462672,0.006345202945493678,0.37876004,0.0058734349831474075,0.41534674,0.006362879547828659,0.3787867,0.005902134814258941,0.4157067,0.006391934952069023,0.37888005,0.005927170395010561,0.41577336,0.006397237609521211,0.37912005,0.005925942513257898,0.41618672,0.0063770461354206165,0.37896004,0.005936215805980971,0.41578674,0.006375649240985992,0.37933338,0.005946777251473356,0.41600007,0.006388067055280722,0.37929335,0.005952159797433743,0.4161734,0.006401516955215625,0.3788267,0.00595394320447723,0.4161067,0.00641331136207679,0.37868005,0.005967243948411305,0.4164134,0.006434323886856608,0.37954673,0.005833815824498267,0.41501337,0.006277644051018771,0.3740134,0.0056219468830187025,0.40545338,0.006106612914275278,4.826495,0.012778652676593616,4.6978908,0.010666636030253862,0.23262632,0.0008650103121704555,0.22585726,0.0010002771993981585,,,,,,,,
1,80,0.6122934,0.0049566995749186216,0.64121336,0.00555849924512275,0.6121733,0.0049747003491190656,0.64146674,0.005568770228929432,0.61224,0.004981693133391363,0.6411734,0.005561052906684294,0.6121334,0.004970333726383891,0.64120007,0.005558817875588873,0.61225337,0.0049843797885387175,0.6409734,0.005544396383624028,0.61228,0.004980285156157893,0.6409334,0.005548921859809042,0.6121733,0.004987737876581244,0.6406534,0.005535692692283933,0.6121334,0.0049957133356821615,0.64077336,0.005526301867416983,0.61193335,0.004995718415298334,0.6405868,0.0055158655651945665,0.6116134,0.0049977969018604185,0.64056003,0.005518230819176129,0.61145335,0.005003317059239398,0.64076006,0.005524143954129923,0.6123067,0.004973851591442702,0.64141345,0.005548777321641052,0.60836005,0.00499762696561179,0.6309867,0.005514313973359775,117.58001,0.13034646673295924,115.44845,0.100077148760775,0.18056823,0.0010960912276819501,0.17369497,0.0012490731029801416,,,,,,,,
