,shots,val_acc,val_conf,test_acc,test_conf,val_acc_me1,val_conf_me1,test_acc_me1,test_conf_me1,val_acc_me2,val_conf_me2,test_acc_me2,test_conf_me2,val_acc_me3,val_conf_me3,test_acc_me3,test_conf_me3,val_acc_me4,val_conf_me4,test_acc_me4,test_conf_me4,val_acc_me5,val_conf_me5,test_acc_me5,test_conf_me5,val_acc_me6,val_conf_me6,test_acc_me6,test_conf_me6,val_acc_me7,val_conf_me7,test_acc_me7,test_conf_me7,val_acc_me8,val_conf_me8,test_acc_me8,test_conf_me8,val_acc_me9,val_conf_me9,test_acc_me9,test_conf_me9,val_acc_med,val_conf_med,test_acc_med,test_conf_med,val_acc_lin,val_conf_lin,test_acc_lin,test_conf_lin,val_nld,val_conf_nld,test_nld,test_conf_nld,val_mse,val_conf_mse,test_mse,test_conf_mse,val_svm,val_conf_svm,test_svm,test_conf_svm,val_mvm,val_conf_mvm,test_mvm,test_conf_mvm
0,5,0.7494001,0.013598346374505077,0.81826675,0.011665380518308899,0.74893343,0.013622064709869375,0.81820005,0.011628353274607317,0.74880004,0.013685315325138725,0.8181334,0.011720747394331155,0.74873346,0.01373369990321871,0.8178668,0.011754953632712173,0.74886674,0.013738296944100004,0.81780005,0.011748876906390038,0.74833345,0.013758465273500664,0.8185335,0.011711593583142443,0.748,0.013763531105163596,0.81873345,0.011717903672276653,0.74786675,0.013793655559491635,0.81840014,0.011703928750603998,0.7478001,0.013793143400399832,0.818,0.011649837109417471,0.74786675,0.013781209887043011,0.81786674,0.011672924539126162,0.74780005,0.013764499664091434,0.8176001,0.011635113568104427,0.71760005,0.014195295675728525,0.79460007,0.011988607631967407,1945.7867,0.14603762170509071,1945.9122,0.1589332920009383,0.14674383,0.004649971387530011,0.120540336,0.0038513256269195606,0.7285335,0.012866659994120289,0.8030001,0.011197244391589423,0.2250677,0.0011282105848862967,0.22071296,0.0008809379681855856
