,shots,val_acc,val_conf,test_acc,test_conf,val_acc_me1,val_conf_me1,test_acc_me1,test_conf_me1,val_acc_me2,val_conf_me2,test_acc_me2,test_conf_me2,val_acc_me3,val_conf_me3,test_acc_me3,test_conf_me3,val_acc_me4,val_conf_me4,test_acc_me4,test_conf_me4,val_acc_me5,val_conf_me5,test_acc_me5,test_conf_me5,val_acc_me6,val_conf_me6,test_acc_me6,test_conf_me6,val_acc_me7,val_conf_me7,test_acc_me7,test_conf_me7,val_acc_me8,val_conf_me8,test_acc_me8,test_conf_me8,val_acc_me9,val_conf_me9,test_acc_me9,test_conf_me9,val_acc_med,val_conf_med,test_acc_med,test_conf_med,val_acc_lin,val_conf_lin,test_acc_lin,test_conf_lin,val_nld,val_conf_nld,test_nld,test_conf_nld,val_mse,val_conf_mse,test_mse,test_conf_mse,val_svm,val_conf_svm,test_svm,test_conf_svm,val_mvm,val_conf_mvm,test_mvm,test_conf_mvm
0,5,0.43040004,0.005210956989402549,0.48240003,0.005994527028406971,0.43014672,0.005259095126078139,0.48282668,0.006030084803071822,0.42688003,0.005325416441351483,0.48169336,0.006076489405298646,0.42012006,0.005373858431428069,0.47752002,0.006049119971828831,0.41078672,0.005378473955353402,0.47198668,0.006092383062373419,0.40144005,0.005400153295195609,0.4646267,0.006133525182293764,0.3904267,0.005397123073284882,0.4562267,0.006183604655896069,0.38060004,0.005449653692559564,0.44840005,0.0061960395561723725,0.3714267,0.005437760002292347,0.4408534,0.006256470825656002,0.36237338,0.00546645844805399,0.43297336,0.006270515502460938,0.35352004,0.005441483360912658,0.42517337,0.0062880531080273805,0.4269867,0.005189386168632126,0.47396,0.00583832190578526,6.198082,0.017940640781191952,6.0303464,0.016739680994035666,0.22256652,0.0009028569156832866,0.21102855,0.0011335663265426843,,,,,,,,
1,80,0.5888001,0.004600672974918174,0.63092005,0.005300808471921048,0.5847467,0.0045213007404674155,0.6271334,0.005259412832977706,0.57404006,0.004559312893287704,0.6188534,0.005335858746756572,0.5597866,0.00468426359966978,0.6091068,0.005378854464779592,0.54288,0.004749452622330397,0.59728,0.005350813136631327,0.52559996,0.004841418610507131,0.58588004,0.005372432906429858,0.50904006,0.0050010760249613595,0.5753067,0.0054077274646227025,0.4924267,0.005130160153520136,0.56438667,0.005468111170428114,0.4768667,0.005160611528628567,0.5539333,0.005538987516016558,0.4626667,0.005215048389300314,0.54481333,0.005638173024058113,0.44961333,0.005322039881977603,0.53690666,0.005678796099567007,0.63474673,0.004482541422293429,0.6682267,0.005184765565090621,152.77733,0.0740558454107827,151.50652,0.08892181671654953,0.17432897,0.0009748188560499138,0.1622808,0.0012468507709250398,,,,,,,,
