,shots,val_acc,val_conf,test_acc,test_conf,val_acc_me1,val_conf_me1,test_acc_me1,test_conf_me1,val_acc_me2,val_conf_me2,test_acc_me2,test_conf_me2,val_acc_me3,val_conf_me3,test_acc_me3,test_conf_me3,val_acc_me4,val_conf_me4,test_acc_me4,test_conf_me4,val_acc_me5,val_conf_me5,test_acc_me5,test_conf_me5,val_acc_me6,val_conf_me6,test_acc_me6,test_conf_me6,val_acc_me7,val_conf_me7,test_acc_me7,test_conf_me7,val_acc_me8,val_conf_me8,test_acc_me8,test_conf_me8,val_acc_me9,val_conf_me9,test_acc_me9,test_conf_me9,val_acc_med,val_conf_med,test_acc_med,test_conf_med,val_acc_maj,val_conf_maj,test_acc_maj,test_conf_maj,val_acc_lin,val_conf_lin,test_acc_lin,test_conf_lin,val_nld,val_conf_nld,test_nld,test_conf_nld,val_mse,val_conf_mse,test_mse,test_conf_mse,val_svm,val_conf_svm,test_svm,test_conf_svm,val_mvm,val_conf_mvm,test_mvm,test_conf_mvm
0,5,0.6480001,0.006910246513410656,0.7072268,0.00621427953411402,0.6485734,0.006929981283843145,0.7072534,0.006203590174651885,0.6490134,0.006958208710655001,0.7075068,0.006200998646861078,0.6493601,0.006985280293906548,0.70776016,0.0062081742973139065,0.6496667,0.00700092966762389,0.7080134,0.0062071560651723034,0.6497334,0.007016424805724508,0.7082401,0.006211300108364459,0.6494801,0.007024817716914322,0.70846677,0.006222444324361476,0.6493601,0.007037151486651405,0.7084135,0.0062298591785555635,0.64913344,0.007043491309359884,0.7082535,0.006214752861980255,0.6488267,0.0070710002013815165,0.7082401,0.006211520378991087,0.6487201,0.007063287496969162,0.7080402,0.006220665535150882,0.64737344,0.006858172597803969,0.70806676,0.006133100803455638,0.6373734,0.00678547036110988,0.6939335,0.006251391671313389,4.231165,0.007732886650739346,4.2784467,0.008072510246702969,0.18658938,0.0011641020925462764,0.17761156,0.0010549840878453787,,,,,,,,
1,80,0.8132534,0.004559446348656793,0.86125344,0.004216485444898832,0.8130668,0.0045576195339845915,0.86129344,0.004220166319456986,0.8127201,0.004563935805745545,0.86106676,0.004218303947471913,0.8126534,0.004556029152353869,0.8608934,0.004221536892244471,0.81254673,0.004546951416553591,0.8606401,0.004216204680662083,0.8124934,0.004550371383556184,0.86062676,0.004207934603825736,0.8122534,0.004553781191326545,0.8606401,0.0041994710397933455,0.81229347,0.004558842797904417,0.8604668,0.0042057397478760805,0.81204015,0.004571696073836118,0.8602534,0.00418772973800996,0.8119735,0.0045622664591732365,0.8599868,0.004188084849355511,0.81162685,0.004549964552482799,0.85968006,0.0041836286406631285,0.81322676,0.004561992159902495,0.86117345,0.004229523895927567,0.81201345,0.0045461751588529165,0.86826676,0.004037628928621695,95.22428,0.12328767700518029,96.486374,0.1261710592200984,0.11357604,0.0013896417818164003,0.09512532,0.001236058202898932,,,,,,,,
