,shots,val_acc,val_conf,test_acc,test_conf,val_acc_me1,val_conf_me1,test_acc_me1,test_conf_me1,val_acc_me2,val_conf_me2,test_acc_me2,test_conf_me2,val_acc_me3,val_conf_me3,test_acc_me3,test_conf_me3,val_acc_me4,val_conf_me4,test_acc_me4,test_conf_me4,val_acc_me5,val_conf_me5,test_acc_me5,test_conf_me5,val_acc_me6,val_conf_me6,test_acc_me6,test_conf_me6,val_acc_me7,val_conf_me7,test_acc_me7,test_conf_me7,val_acc_me8,val_conf_me8,test_acc_me8,test_conf_me8,val_acc_me9,val_conf_me9,test_acc_me9,test_conf_me9,val_acc_med,val_conf_med,test_acc_med,test_conf_med,val_acc_lin,val_conf_lin,test_acc_lin,test_conf_lin,val_nld,val_conf_nld,test_nld,test_conf_nld,val_mse,val_conf_mse,test_mse,test_conf_mse,val_svm,val_conf_svm,test_svm,test_conf_svm,val_mvm,val_conf_mvm,test_mvm,test_conf_mvm
0,5,0.58206666,0.011572765426718812,0.586,0.013450476957983515,0.58213335,0.011539866433116663,0.5850667,0.013238065170095847,0.5800666,0.011518371239939595,0.58460003,0.013130743058453853,0.57986665,0.011389525022913682,0.5824,0.01307530080417807,0.5776,0.011630686902727616,0.58126664,0.013199820515972238,0.5748,0.011596750167417125,0.5779334,0.013349119021572764,0.57240003,0.011571153571189652,0.57573336,0.013440280242192348,0.5676,0.011737526800063347,0.5734,0.013442499254064266,0.564,0.011745548904871561,0.57,0.013568599844023033,0.5602667,0.011685440426934202,0.56526667,0.013186554975945008,0.5554,0.011749342599435275,0.56126666,0.013363251927803965,0.5504,0.011820051531480247,0.5507333,0.013188247372621587,1956.3428,0.22984730245912033,1956.0619,0.18143731467966973,0.2175962,0.004303946482520249,0.21739237,0.005007724839001887,0.57933336,0.011510551520579004,0.5744,0.01299975527296704,0.2400275,0.0003882812246312206,0.2388089,0.00047509415905960806
