,shots,val_acc,val_conf,test_acc,test_conf,val_acc_me1,val_conf_me1,test_acc_me1,test_conf_me1,val_acc_me2,val_conf_me2,test_acc_me2,test_conf_me2,val_acc_me3,val_conf_me3,test_acc_me3,test_conf_me3,val_acc_me4,val_conf_me4,test_acc_me4,test_conf_me4,val_acc_me5,val_conf_me5,test_acc_me5,test_conf_me5,val_acc_me6,val_conf_me6,test_acc_me6,test_conf_me6,val_acc_me7,val_conf_me7,test_acc_me7,test_conf_me7,val_acc_me8,val_conf_me8,test_acc_me8,test_conf_me8,val_acc_me9,val_conf_me9,test_acc_me9,test_conf_me9,val_acc_med,val_conf_med,test_acc_med,test_conf_med,val_acc_maj,val_conf_maj,test_acc_maj,test_conf_maj,val_acc_lin,val_conf_lin,test_acc_lin,test_conf_lin,val_nld,val_conf_nld,test_nld,test_conf_nld,val_mse,val_conf_mse,test_mse,test_conf_mse,val_svm,val_conf_svm,test_svm,test_conf_svm,val_mvm,val_conf_mvm,test_mvm,test_conf_mvm
0,5,0.79354674,0.004383149035340539,0.79844016,0.004699967925598125,0.7933468,0.004378643877620214,0.79808015,0.0046971999965926825,0.7932535,0.004366602878485226,0.7980001,0.004694014153715176,0.79276013,0.004379279753202514,0.7977068,0.004693207418317691,0.7925068,0.004372093943517452,0.7974801,0.004692104679835163,0.79242676,0.004372502159940672,0.79717344,0.00470198499498331,0.7921601,0.004376633734984203,0.7968401,0.004710829068441891,0.79150677,0.004407527498478836,0.7965468,0.004704663799814823,0.79117346,0.004408033612958273,0.7957868,0.004711214657484142,0.79054683,0.0044260302311091015,0.79544014,0.004712294768585812,0.7902801,0.004443390511894463,0.79492015,0.004694039090012536,0.7923468,0.004386795737935767,0.7992268,0.004689142801850399,0.78437346,0.004345295274186811,0.79177344,0.004681093919207235,4.7397385,0.01256292230329148,4.701605,0.01391760328078373,0.14810432,0.0009893881186656683,0.14743906,0.0009968788207641022,,,,,,,,
